ID,縣市,行政區,鄉鎮村里,中位數,納稅單位,綜合所得總額,平均數,第一分位數,第三分位數,標準差,變異係數
2507,高雄市,苓雅區,林榮里,542,1297,1096508,845,310,1028,1063.72,125.82
2508,高雄市,苓雅區,正心里,569,1251,1081595,865,330,1042,900.41,104.14
2509,高雄市,苓雅區,福祥里,492,324,229394,708,291,847,699.27,98.77
2510,高雄市,苓雅區,安祥里,675,952,1245610,1308,356,1376,2363.85,180.67
2511,高雄市,苓雅區,中正里,760,1066,1279740,1201,397,1442,1729.96,144.1
2512,高雄市,苓雅區,普天里,625,1100,1115624,1014,322,1192,2079.72,205.06
2513,高雄市,苓雅區,林富里,700,751,1081987,1441,371,1564,2838.76,197.04
2514,高雄市,苓雅區,民主里,582,1261,1172180,930,318,1096,1708.83,183.83
2515,高雄市,苓雅區,正仁里,543,738,568088,770,321,958,746.16,96.93
2516,高雄市,苓雅區,林貴里,628,575,514549,895,363,1131,850.02,94.99
2517,高雄市,苓雅區,正大里,579,1533,1338451,873,342,1051,1016.35,116.41
2518,高雄市,苓雅區,光華里,559,175,118668,678,324,929,485.16,71.55
2519,高雄市,苓雅區,正道里,560,1343,1047449,780,318,981,764.09,97.97
2520,高雄市,苓雅區,衛武里,519,541,384666,711,315,890,698.32,98.21
2521,高雄市,苓雅區,英明里,562,574,441639,769,334,934,708.06,92.03
2522,高雄市,苓雅區,林泉里,707,746,815574,1093,386,1403,1268.31,116.01
2523,高雄市,苓雅區,尚義里,678,564,583344,1034,347,1144,1325.25,128.13
2524,高雄市,苓雅區,林安里,617,506,435394,860,341,1121,810.39,94.18
2525,高雄市,苓雅區,正文里,580,680,629708,926,345,1078,2548.84,275.24
2526,高雄市,苓雅區,正言里,547,965,774193,802,316,963,980.52,122.22
2527,高雄市,苓雅區,文昌里,513,1168,828909,710,316,891,649.36,91.5
2528,高雄市,苓雅區,建軍里,534,548,393769,719,316,868,657.74,91.54
2529,高雄市,苓雅區,其他,383,65,32535,501,262,592,424.05,84.72
2530,高雄市,苓雅區,合計,577,47098,41661814,885,324,1053,1350.11,152.63
5319,苗栗縣,苗栗市,中苗里,548,418,331987,794,317,1023,783.4,98.64
5320,苗栗縣,苗栗市,青苗里,529,341,255182,748,303,1021,660.47,88.26
5321,苗栗縣,苗栗市,玉苗里,506,291,186579,641,257,851,529.19,82.54
5322,苗栗縣,苗栗市,綠苗里,460,269,180315,670,292,891,610.29,91.05
5323,苗栗縣,苗栗市,高苗里,542,988,729201,738,318,931,750.06,101.63
5324,苗栗縣,苗栗市,恭敬里,528,420,296316,706,312,864,670.03,94.97
5325,苗栗縣,苗栗市,新苗里,495,308,233622,759,304,849,1385.09,182.61
5326,苗栗縣,苗栗市,勝利里,540,1217,870706,715,325,902,674.13,94.22
5327,苗栗縣,苗栗市,維祥里,583,1103,853758,774,340,1003,710.35,91.77
5328,苗栗縣,苗栗市,玉清里,586,816,629834,772,328,1018,664.8,86.13
5329,苗栗縣,苗栗市,嘉盛里,552,1150,844665,734,327,991,618.16,84.16
5330,苗栗縣,苗栗市,福星里,568,1282,935007,729,327,990,637.42,87.4
5331,苗栗縣,苗栗市,北苗里,601,1762,1407025,799,353,1083,674.15,84.42
5332,苗栗縣,苗栗市,上苗里,551,616,461332,749,304,1013,639.04,85.33
5333,苗栗縣,苗栗市,福麗里,572,1597,1195207,748,306,1014,661.62,88.4
5334,苗栗縣,苗栗市,新川里,496,310,213929,690,324,842,919.18,133.2
5335,苗栗縣,苗栗市,新英里,557,480,325307,678,358,868,540.58,79.76
5336,苗栗縣,苗栗市,清華里,570,1102,808395,734,316,994,609.98,83.15
5337,苗栗縣,苗栗市,水源里,503,707,455643,644,302,845,535.61,83.11
5338,苗栗縣,苗栗市,文山里,616,1094,875157,800,344,1059,684.3,85.54
5339,苗栗縣,苗栗市,建功里,597,1465,1200810,820,341,1091,774.55,94.5
5340,苗栗縣,苗栗市,大同里,454,180,115208,640,280,777,621.01,97.03
5341,苗栗縣,苗栗市,玉華里,557,1158,838519,724,328,965,652.27,90.08
5342,苗栗縣,苗栗市,維新里,542,1247,913790,733,331,954,650.97,88.83
5343,苗栗縣,苗栗市,福安里,542,1067,741175,695,330,937,664.44,95.65
5344,苗栗縣,苗栗市,嘉新里,574,999,750020,751,342,1010,635.51,84.65
5345,苗栗縣,苗栗市,南勢里,471,526,322776,614,311,792,690.06,112.45
5346,苗栗縣,苗栗市,文聖里,588,957,692409,724,337,982,542.87,75.03
5347,苗栗縣,苗栗市,其他,0,0,0,0,0,0,0,0
5348,苗栗縣,苗栗市,合計,558,23870,17663874,740,327,976,680.24,91.92
3124,高雄市,茂林區,茂林里,497,123,73860,600,269,826,449.97,74.93
3125,高雄市,茂林區,多納里,380,65,35285,543,229,627,518.36,95.49
3126,高雄市,茂林區,萬山里,476,63,41852,664,223,917,650.21,97.88
3127,高雄市,茂林區,其他,0,0,0,0,0,0,0,0
3128,高雄市,茂林區,合計,453,251,150997,602,254,824,523.76,87.06
2875,高雄市,茄萣區,嘉定里,433,263,143236,545,275,657,477.19,87.62
2876,高雄市,茄萣區,嘉安里,391,387,197795,511,272,628,411.57,80.53
2877,高雄市,茄萣區,保定里,428,729,415204,570,269,733,482.22,84.67
2878,高雄市,茄萣區,嘉福里,361,218,98188,450,252,537,348.83,77.45
2879,高雄市,茄萣區,福德里,428,211,121247,575,267,672,544.52,94.76
2880,高雄市,茄萣區,和協里,460,226,114146,505,300,632,361.38,71.55
2881,高雄市,茄萣區,萬福里,371,189,94776,501,252,613,414.62,82.68
2882,高雄市,茄萣區,吉定里,421,250,137154,549,300,666,433.35,78.99
2883,高雄市,茄萣區,白雲里,405,379,213915,564,262,656,645.7,114.4
2884,高雄市,茄萣區,光定里,389,232,121671,524,256,618,463.33,88.35
2885,高雄市,茄萣區,嘉賜里,444,797,442988,556,302,681,440.72,79.29
2886,高雄市,茄萣區,崎漏里,412,941,508749,541,267,667,444.34,82.19
2887,高雄市,茄萣區,大定里,429,258,151662,588,279,631,1234.18,209.95
2888,高雄市,茄萣區,嘉泰里,423,234,119778,512,279,573,507,99.05
2889,高雄市,茄萣區,嘉樂里,429,503,265929,529,280,630,436.35,82.54
2890,高雄市,茄萣區,其他,514,2,1029,514,409,619,296.96,57.73
2891,高雄市,茄萣區,合計,419,5819,3147469,541,274,656,522.9,96.67
5702,南投縣,草屯鎮,玉峰里,518,647,435214,673,288,867,643.53,95.67
5703,南投縣,草屯鎮,炎峰里,558,667,512294,768,292,1017,747.63,97.34
5704,南投縣,草屯鎮,和平里,513,402,292599,728,284,923,800.16,109.93
5705,南投縣,草屯鎮,敦和里,483,1718,1188700,692,274,866,1051.63,151.99
5706,南投縣,草屯鎮,山腳里,582,2220,1770867,798,330,1025,764.71,95.87
